lon,lat,temperature_2m,precipitation,cloud_cover,wind_speed_10m,last_updated
-4.625,41.8125,16.0,0.0,28,6.41,2026-09-15T23:22:07Z
-4.375,41.8125,15.9,0.0,31,7.58,2026-09-15T23:22:07Z
-4.125,41.8125,15.6,0.0,8,8.32,2026-09-15T23:22:07Z
-3.875,41.8125,15.9,0.0,0,6.94,2026-09-15T23:22:07Z
-3.625,41.8125,17.1,0.0,0,2.4,2026-09-15T23:22:07Z
-3.375,41.8125,17.1,0.0,0,2.9,2026-09-15T23:22:07Z
-3.125,41.8125,15.1,0.0,0,1.26,2026-09-15T23:22:07Z
-2.875,41.8125,12.6,0.0,0,1.35,2026-09-15T23:22:07Z
-2.625,41.8125,14.8,0.0,0,1.7,2026-09-15T23:22:07Z
-2.375,41.8125,15.1,0.0,11,2.97,2026-09-15T23:22:07Z
-2.125,41.8125,13.8,0.0,34,4.33,2026-09-15T23:22:07Z
-1.9375,41.8125,13.7,0.0,12,2.62,2026-09-15T23:22:07Z
-1.625,41.8125,17.3,0.0,36,7.3,2026-09-15T23:22:07Z
-1.375,41.8125,19.8,0.0,16,8.63,2026-09-15T23:22:07Z
-1.125,41.8125,19.5,0.0,0,9.08,2026-09-15T23:22:07Z
-0.875,41.8125,20.1,0.0,3,10.14,2026-09-15T23:22:07Z
-0.625,41.8125,20.2,0.0,0,4.7,2026-09-15T23:22:07Z
-0.375,41.8125,20.6,0.0,0,6.55,2026-09-15T23:22:07Z
-0.125,41.8125,20.5,0.0,4,2.72,2026-09-15T23:22:07Z
0.125,41.8125,21.5,0.0,11,1.41,2026-09-15T23:22:07Z
0.375,41.8125,22.7,0.0,4,1.43,2026-09-15T23:22:07Z
0.625,41.8125,22.4,0.0,1,1.17,2026-09-15T23:22:07Z
0.875,41.8125,22.2,0.0,0,1.75,2026-09-15T23:22:07Z
1.125,41.8125,21.3,0.0,5,2.16,2026-09-15T23:22:07Z
1.375,41.8125,22.4,0.0,32,2.12,2026-09-15T23:22:07Z
1.625,41.8125,21.2,0.0,35,0.14,2026-09-15T23:22:07Z
1.875,41.8125,19.5,0.0,57,0.7,2026-09-15T23:22:07Z
2.125,41.8125,19.0,0.0,58,0.28,2026-09-15T23:22:07Z
2.375,41.8125,20.0,0.0,53,0.78,2026-09-15T23:22:07Z
2.625,41.8125,19.7,0.0,50,1.58,2026-09-15T23:22:07Z
2.875,41.8125,22.2,0.0,43,0.92,2026-09-15T23:22:07Z
3.0625,41.8125,23.1,0.0,51,1.8,2026-09-15T23:22:07Z
3.375,41.8125,24.6,0.0,8,3.32,2026-09-15T23:22:07Z
3.625,41.8125,24.9,0.0,34,1.5,2026-09-15T23:22:07Z
3.875,41.8125,24.4,0.0,43,1.77,2026-09-15T23:22:07Z
4.125,41.8125,24.6,0.0,18,2.52,2026-09-15T23:22:07Z
4.375,41.8125,24.8,0.0,4,2.83,2026-09-15T23:22:07Z
4.625,41.8125,24.8,0.0,16,3.22,2026-09-15T23:22:07Z
4.875,41.8125,24.6,0.0,13,3.54,2026-09-15T23:22:07Z
5.125,41.8125,24.5,0.0,30,3.74,2026-09-15T23:22:07Z
5.375,41.8125,24.7,0.0,29,3.66,2026-09-15T23:22:07Z
5.625,41.8125,24.9,0.0,6,3.56,2026-09-15T23:22:07Z
5.875,41.8125,25.0,0.0,3,3.54,2026-09-15T23:22:07Z
6.125,41.8125,25.1,0.0,3,3.4,2026-09-15T23:22:07Z
6.375,41.8125,25.2,0.0,7,3.18,2026-09-15T23:22:07Z
6.625,41.8125,25.2,0.0,1,2.83,2026-09-15T23:22:07Z
6.875,41.8125,25.2,0.0,0,2.4,2026-09-15T23:22:07Z
7.125,41.8125,25.1,0.0,0,2.06,2026-09-15T23:22:07Z
7.375,41.8125,25.0,0.0,2,1.84,2026-09-15T23:22:07Z
7.625,41.8125,24.9,0.0,0,1.66,2026-09-15T23:22:07Z
7.875,41.8125,25.0,0.0,1,1.43,2026-09-15T23:22:07Z
8.125,41.8125,25.2,0.0,1,1.2,2026-09-15T23:22:07Z
8.375,41.8125,25.4,0.0,1,0.95,2026-09-15T23:22:07Z
